보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
동명동077,1,,광주광역시 동구 동명동 135,35.14727031,126.9273573,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동078,1,,광주광역시 동구 동명동 135-1,35.14723485,126.9269062,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동079,1,,광주광역시 동구 동명동 135-16,35.14678125,126.9269791,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동080,1,,광주광역시 동구 동명동 137,35.14735031,126.9270261,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
동명동081,1,,광주광역시 동구 동명동 135-1,35.14723485,126.9269062,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동082,1,,광주광역시 동구 동명동 141-9,35.1476059,126.9265669,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동083,1,,광주광역시 동구 동명동 142-34,35.14788818,126.9267578,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동084,1,,광주광역시 동구 동명동 142-59,35.14772034,126.9269731,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
동명동085,1,,광주광역시 동구 동명동 142-51,35.14754101,126.9273529,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
동명동086,1,,광주광역시 동구 동명동 142-50,35.1476326,126.9273693,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동087,1,,광주광역시 동구 동명동 142-64,35.14768371,126.9270695,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동088,1,,광주광역시 동구 동명동 142-64,35.14768371,126.9270695,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동089,1,,광주광역시 동구 동명동 142-44,35.14786148,126.9274979,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
동명동090,1,,광주광역시 동구 동명동 288-29,35.14792252,126.9278183,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
동명동091,1,,광주광역시 동구 동명동 142-69,35.14770385,126.9276352,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동092,1,,광주광역시 동구 동명동 142-47,35.1475563,126.9275818,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동093,1,,광주광역시 동구 동명동 135,35.14723206,126.9273573,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
동명동094,1,,광주광역시 동구 동명동 143-27,35.14821625,126.9265986,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동095,1,,광주광역시 동구 동명동 143-49,35.14864349,126.9266739,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동096,1,,광주광역시 동구 동명동 143-20,35.14872232,126.9266968,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동097,1,,광주광역시 동구 동명동 83-3,35.14874268,126.9276797,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
동명동098,1,,광주광역시 동구 동명동 34-3,35.1492157,126.9280949,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동099,1,,광주광역시 동구 동명동 35-6,35.14947895,126.9280944,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동100,1,,광주광역시 동구 동명동 39-2,35.14966202,126.9279576,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동101,1,,광주광역시 동구 동명동 50-3,35.14960279,126.927557,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동102,1,,광주광역시 동구 동명동 50-6,35.14932251,126.9277414,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동103,1,,광주광역시 동구 동명동 50-6,35.14937774,126.9277414,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
동명동104,1,,광주광역시 동구 동명동 52-1,35.14932632,126.927330,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동105,1,,광주광역시 동구 동명동 49-2,35.1494751,126.9274368,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동106,1,,광주광역시 동구 동명동 55-1,35.1493988,126.9271393,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동107,1,,광주광역시 동구 동명동 56,35.14964523,126.9270325,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
동명동108,1,,광주광역시 동구 동명동 56-4,35.14962792,126.927227,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
동명동109,1,,광주광역시 동구 동명동 65-4,35.14934182,126.9264889,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동110,1,,광주광역시 동구 동명동 68-17,35.14953613,126.9263735,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동111,1,,광주광역시 동구 동명동 68-25,35.14995352,126.9263311,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동112,1,,광주광역시 동구 동명동 39-3,35.14969574,126.927206,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동113,1,,광주광역시 동구 동명동 57-12,35.14984545,126.9268799,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동114,1,,광주광역시 동구 동명동 39-3,35.14968109,126.927206,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동115,1,,광주광역시 동구 동명동 39-1,35.14979149,126.9280887,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동116,1,,광주광역시 동구 동명동 35-3,35.15008926,126.9281204,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
동명동117,1,,광주광역시 동구 동명동 154-139,35.1502303,126.9279814,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동118,1,,광주광역시 동구 동명동 154-82,35.15031524,126.9278761,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동119,1,,광주광역시 동구 동명동 154-136,35.15021896,126.927536,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동120,1,,광주광역시 동구 동명동 57-9,35.14997583,126.9271889,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동121,1,,광주광역시 동구 동명동 166-1,35.15067471,126.9271277,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동122,1,,광주광역시 동구 동명동 154-6,35.15010266,126.9243866,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동123,1,,광주광역시 동구 동명동 154-154,35.15070425,126.9274607,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동123-1,0,,광주광역시 동구 동명동 167-6,35.15090353,126.927373,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
동명동124,1,,광주광역시 동구 동명동 154-92,35.15071487,126.9275284,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동125,1,,광주광역시 동구 동명동 154-158,35.15063858,126.9278183,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동126,1,,광주광역시 동구 동명동 154-247,35.15063477,126.9279861,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
동명동127,1,,광주광역시 동구 동명동 35-3,35.15009114,126.9281616,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동128,1,,광주광역시 동구 동명동 163-39,35.15110581,126.9268025,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동129,1,,광주광역시 동구 동명동 163-13,35.15106941,126.9262772,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동130,1,,광주광역시 동구 동명동 163-33,35.15101242,126.9259988,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
동명동131,1,,광주광역시 동구 동명동 158-1,35.15106201,126.925735,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동132,1,,광주광역시 동구 동명동 158-4,35.15113831,126.9253808,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동133,1,,광주광역시 동구 동명동 159-7,35.15141833,126.9257355,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동134,1,,광주광역시 동구 동명동 158-6,35.15091604,126.9257127,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동135,1,,광주광역시 동구 동명동 154-64,35.15085088,126.9252813,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동136,1,,광주광역시 동구 동명동 75-25,35.15063464,126.9255637,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동137,1,,광주광역시 동구 동명동 73-11,35.15023991,126.9259947,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동138,1,,광주광역시 동구 동명동 73-9,35.15019226,126.9257813,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동139,1,,광주광역시 동구 동명동 73-11,35.15023991,126.9259947,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동140,1,,광주광역시 동구 동명동 68-35,35.14985202,126.9265093,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동141,1,,광주광역시 동구 동명동 68-57,35.15031815,126.9263321,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동142,1,,광주광역시 동구 동명동 68-25,35.14995352,126.9263458,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동143,1,,광주광역시 동구 동명동 73-14,35.14997923,126.9259702,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동144,1,,광주광역시 동구 동명동 68-9,35.14977646,126.9261481,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
동명동145,1,,광주광역시 동구 동명동 73-16,35.14978758,126.9259272,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
동명동146,1,,광주광역시 동구 동명동 73-18,35.14985714,126.9254486,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동147,1,,광주광역시 동구 동명동 154-67,35.14993286,126.9251292,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동148,1,,광주광역시 동구 동명동 74,35.15019437,126.9254227,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동149,1,,광주광역시 동구 동명동 72-47,35.14962006,126.9253781,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동150,1,,광주광역시 동구 동명동 72-43,35.14957047,126.9255468,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동151,1,,광주광역시 동구 동명동 72-20,35.14925003,126.9253176,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동152,1,,광주광역시 동구 동명동 72-15,35.14912796,126.925412,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
동명동153,1,,광주광역시 동구 동명동 72-11,35.14918484,126.9260742,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동154,1,,광주광역시 동구 동명동 72-50,35.14936066,126.9259644,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동155,1,,광주광역시 동구 동명동 68-66,35.14945602,126.9260392,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동156,1,,광주광역시 동구 동명동 68-49,35.14965554,126.9260919,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동157,1,,광주광역시 동구 동명동 72-7,35.14933395,126.9261932,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동158,1,,광주광역시 동구 동명동 143-50,35.14860182,126.9264374,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동159,1,,광주광역시 동구 동명동 143-38,35.14837646,126.9264297,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동160,1,,광주광역시 동구 동명동 143-35,35.14828873,126.9261932,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
동명동161,1,,광주광역시 동구 동명동 143-43,35.14804792,126.9264145,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동162,1,,광주광역시 동구 동명동 141-24,35.14792633,126.9264069,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동163,1,,광주광역시 동구 동명동 141-10,35.14761895,126.9264537,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
동명동164,1,,광주광역시 동구 동명동 140-7,35.14767133,126.9263499,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동165,1,,광주광역시 동구 동명동 139-13,35.14751403,126.9258881,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
동명동166,1,,광주광역시 동구 동명동 140-4,35.14774704,126.9259795,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동167,1,,광주광역시 동구 동명동 143-78,35.14813614,126.9258394,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동168,1,,광주광역시 동구 동명동 143-71,35.14806366,126.9250183,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동169,1,,광주광역시 동구 동명동 143-82,35.14786547,126.9252014,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
동명동170,1,,광주광역시 동구 동명동 146-3,35.14814705,126.9246216,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동171,1,,광주광역시 동구 동명동 154-116,35.14946747,126.9245834,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동172,1,,광주광역시 동구 동명동 154-17,35.14974671,126.9248426,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동173,1,,광주광역시 동구 동명동 154-116,35.14943314,126.924506,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동174,1,,광주광역시 동구 동명동 197-26,35.15020014,126.9233704,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동175,1,,광주광역시 동구 동명동 154-39,35.15020752,126.9239119,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동176,1,,광주광역시 동구 동명동 154-38,35.15041351,126.9237744,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
동명동177,1,,광주광역시 동구 동명동 154-49,35.15003718,126.9240112,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동178,1,,광주광역시 동구 동명동 154-43,35.15027827,126.9241696,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동179,1,,광주광역시 동구 동명동 154-11,35.15011215,126.9246657,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동180,1,,광주광역시 동구 동명동 154-55,35.14989351,126.9243633,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동181,1,,광주광역시 동구 동명동 154-20,35.14967767,126.9245071,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동182,1,,광주광역시 동구 동명동 154-71,35.14997101,126.924942,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동183,1,,광주광역시 동구 동명동 154-10,35.15037155,126.9247457,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동184,1,,광주광역시 동구 동명동 154-26,35.15072225,126.9245535,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동185,1,,광주광역시 동구 동명동 154-8,35.15038875,126.9249573,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
동명동186,1,,광주광역시 동구 동명동 154-27,35.15088485,126.9243996,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
